season,week,home_team,away_team,home_score,away_score,neutral,spread_line,total_line
2001,1,NYJ,IND,24,45,0,-1.5,44.5
2001,1,TEN,MIA,23,31,0,6.5,34.0
2001,1,CIN,NE,23,17,0,0.0,36.0
2001,1,BUF,NO,6,24,0,-1.5,37.5
2001,1,KC,LV,24,27,0,-3.0,43.0
2001,1,JAX,PIT,21,3,0,3.0,37.5
2001,1,CLE,SEA,6,9,0,-4.0,38.5
2001,1,PHI,LA,17,20,0,-3.0,46.0
2001,1,DAL,TB,6,10,0,-9.0,34.0
2001,1,LAC,WAS,30,3,0,2.5,36.5
2001,1,DEN,NYG,31,20,0,7.0,43.5
2001,2,CIN,BAL,21,10,0,-7.0,33.5
2001,2,IND,BUF,42,26,0,10.0,44.5
2001,2,ATL,CAR,24,16,0,3.5,41.0
2001,2,ARI,DEN,17,38,0,-8.5,45.0
2001,2,CLE,DET,24,14,0,-1.5,33.0
2001,2,CHI,MIN,17,10,0,-3.0,43.5
2001,2,KC,NYG,3,13,0,1.5,39.0
2001,2,NE,NYJ,3,10,0,-1.5,38.5
2001,2,MIA,LV,18,15,0,1.5,40.0
2001,2,SEA,PHI,3,27,0,-2.5,37.0
2001,2,DAL,LAC,21,32,0,-3.5,34.0
2001,2,SF,LA,26,30,0,-6.0,50.0
2001,2,JAX,TEN,13,6,0,2.0,36.0
2001,2,GB,WAS,37,0,0,8.5,41.0
2001,3,ARI,ATL,14,34,0,-3.0,42.0
2001,3,DEN,BAL,13,20,0,4.5,41.0
2001,3,LAC,CIN,28,14,0,6.5,39.0
2001,3,JAX,CLE,14,23,0,8.5,35.5
2001,3,PHI,DAL,40,18,0,13.5,34.5
2001,3,CAR,GB,7,28,0,-3.5,41.0
2001,3,NE,IND,44,13,0,-11.5,45.0
2001,3,WAS,KC,13,45,0,-3.0,35.5
2001,3,LA,MIA,42,10,0,6.0,44.0
2001,3,NYG,NO,21,13,0,3.0,37.0
2001,3,BUF,PIT,3,20,0,-3.0,36.0
2001,3,LV,SEA,38,14,0,10.5,39.0
2001,3,MIN,TB,20,16,0,-2.5,39.0
2001,3,NYJ,SF,17,19,0,3.0,44.5
2001,4,PHI,ARI,20,21,0,14.5,41.0
2001,4,SF,CAR,24,14,0,6.5,45.0
2001,4,ATL,CHI,3,31,0,3.5,39.5
2001,4,PIT,CIN,16,7,0,5.0,35.5
2001,4,LV,DAL,28,21,0,18.0,41.5
2001,4,TB,GB,14,10,0,3.0,36.5
2001,4,SEA,JAX,24,15,0,-3.5,35.0
2001,4,DEN,KC,20,6,0,10.0,48.0
2001,4,NO,MIN,28,15,0,3.5,44.0
2001,4,MIA,NE,30,10,0,9.5,35.0
2001,4,BUF,NYJ,36,42,0,-4.5,36.0
2001,4,CLE,LAC,20,16,0,-3.0,35.0
2001,4,BAL,TEN,26,7,0,3.5,33.5
2001,4,NYG,WAS,23,9,0,14.0,36.0
2001,4,DET,LA,0,35,0,-12.5,48.5
2001,5,CHI,ARI,20,13,0,7.0,39.5
2001,5,GB,BAL,31,23,0,0.0,34.0
2001,5,CIN,CLE,24,14,0,1.5,35.0
2001,5,SEA,DEN,34,21,0,-6.0,44.0
2001,5,MIN,DET,31,26,0,10.0,44.0
2001,5,NYJ,MIA,21,17,0,-3.0,38.0
2001,5,CAR,NO,25,27,0,-5.0,39.5
2001,5,LA,NYG,15,14,0,10.5,45.0
2001,5,IND,LV,18,23,0,3.5,52.0
2001,5,KC,PIT,17,20,0,2.5,36.0
2001,5,NE,LAC,29,26,0,-3.0,36.0
2001,5,ATL,SF,31,37,0,-3.0,43.5
2001,5,TEN,TB,31,28,0,3.0,33.0
2001,5,DAL,WAS,9,7,0,3.0,37.0
2001,6,JAX,BUF,10,13,0,9.0,38.5
2001,6,NO,ATL,13,20,0,8.0,42.0
2001,6,CLE,BAL,24,14,0,-7.5,33.0
2001,6,WAS,CAR,17,14,0,-3.5,36.0
2001,6,CIN,CHI,0,24,0,1.0,36.0
2001,6,LAC,DEN,27,10,0,-2.5,43.5
2001,6,MIN,GB,35,13,0,-3.0,47.5
2001,6,ARI,KC,24,16,0,-2.0,41.0
2001,6,IND,NE,17,38,0,10.5,48.0
2001,6,TB,PIT,10,17,0,5.0,33.5
2001,6,NYJ,LA,14,34,0,-7.0,46.5
2001,6,DET,TEN,24,27,0,-5.5,38.5
2001,6,NYG,PHI,9,10,0,3.0,35.5
2001,7,KC,IND,28,35,0,-3.0,47.5
2001,7,DAL,ARI,17,3,0,-3.0,38.0
2001,7,LAC,BUF,27,24,0,7.5,39.0
2001,7,DET,CIN,27,31,0,3.0,39.5
2001,7,BAL,JAX,18,17,0,7.5,33.0
2001,7,SEA,MIA,20,24,0,-2.5,36.5
2001,7,TB,MIN,41,14,0,3.0,38.5
2001,7,DEN,NE,31,20,0,7.0,43.0
2001,7,LA,NO,31,34,0,12.0,48.5
2001,7,WAS,NYG,35,21,0,-7.5,33.5
2001,7,CAR,NYJ,12,13,0,-2.5,39.0
2001,7,PHI,LV,10,20,0,1.0,39.0
2001,7,CHI,SF,37,31,0,2.0,39.0
2001,7,PIT,TEN,34,7,0,3.0,36.0
2001,8,PIT,BAL,10,13,0,2.0,33.0
2001,8,MIA,CAR,23,6,0,10.0,34.5
2001,8,CHI,CLE,27,21,0,4.5,34.0
2001,8,NYG,DAL,27,24,0,10.5,35.5
2001,8,SF,DET,21,13,0,8.5,47.0
2001,8,BUF,IND,14,30,0,-3.0,44.5
2001,8,TEN,JAX,28,24,0,3.0,37.5
2001,8,LAC,KC,20,25,0,5.5,41.0
2001,8,ATL,NE,10,24,0,3.0,42.5
2001,8,NO,NYJ,9,16,0,6.5,42.5
2001,8,ARI,PHI,7,21,0,-7.0,39.5
2001,8,WAS,SEA,27,14,0,-2.5,37.0
2001,8,GB,TB,21,20,0,5.0,37.0
2001,8,LV,DEN,38,28,0,5.5,45.5
2001,9,NE,BUF,21,11,0,6.0,40.0
2001,9,LA,CAR,48,14,0,18.0,47.0
2001,9,JAX,CIN,30,13,0,4.0,39.5
2001,9,ATL,DAL,20,13,0,6.0,37.0
2001,9,CHI,GB,12,20,0,-2.5,37.5
2001,9,NYJ,KC,27,7,0,4.5,40.5
2001,9,IND,MIA,24,27,0,3.0,44.0
2001,9,PHI,MIN,48,17,0,4.5,41.0
2001,9,SF,NO,28,27,0,3.0,45.0
2001,9,ARI,NYG,10,17,0,-5.5,37.5
2001,9,SEA,LV,34,27,0,-6.0,43.5
2001,9,CLE,PIT,12,15,0,-3.0,33.0
2001,9,DEN,LAC,26,16,0,5.5,45.0
2001,9,DET,TB,17,20,0,-5.0,40.0
2001,9,TEN,BAL,10,16,0,-1.5,35.0
2001,10,GB,ATL,20,23,0,10.0,39.5
2001,10,TB,CHI,24,27,0,5.0,35.0
2001,10,BAL,CLE,17,27,0,8.0,33.0
2001,10,ARI,DET,45,38,0,2.0,39.5
2001,10,NO,IND,34,20,0,5.5,47.5
2001,10,PIT,JAX,20,7,0,5.5,36.0
2001,10,MIA,NYJ,0,24,0,5.5,37.5
2001,10,DAL,PHI,3,36,0,-7.0,37.0
2001,10,LV,LAC,34,24,0,9.0,45.0
2001,10,BUF,SEA,20,23,0,-3.5,39.0
2001,10,CAR,SF,22,25,0,-7.0,43.0
2001,10,NE,LA,17,24,0,-8.5,46.5
2001,10,CIN,TEN,7,20,0,1.5,39.5
2001,10,DEN,WAS,10,17,0,8.5,43.0
2001,10,MIN,NYG,28,16,0,2.0,44.0
2001,11,DAL,DEN,24,26,0,-7.0,40.5
2001,11,DET,GB,27,29,0,-7.0,47.0
2001,11,LAC,ARI,17,20,0,7.0,44.0
2001,11,CAR,ATL,7,10,0,-3.0,40.0
2001,11,JAX,BAL,21,24,0,-3.0,34.0
2001,11,MIN,CHI,6,13,0,3.0,45.0
2001,11,CLE,CIN,18,0,0,6.0,35.5
2001,11,BUF,MIA,27,34,0,-5.0,36.0
2001,11,NE,NO,34,17,0,0.0,42.0
2001,11,NYG,LV,10,28,0,-2.5,39.0
2001,11,TEN,PIT,24,34,0,2.0,34.5
2001,11,KC,SEA,19,7,0,1.5,41.0
2001,11,IND,SF,21,40,0,2.5,52.5
2001,11,PHI,WAS,3,13,0,8.0,37.5
2001,11,LA,TB,17,24,0,9.5,46.0
2001,12,KC,PHI,10,23,0,-3.0,37.0
2001,12,LV,ARI,31,34,0,13.0,44.0
2001,12,SF,BUF,35,0,0,8.5,44.5
2001,12,NO,CAR,27,23,0,10.0,41.0
2001,12,WAS,DAL,14,20,0,8.5,35.5
2001,12,MIA,DEN,21,10,0,3.0,39.5
2001,12,CHI,DET,13,10,0,7.0,38.0
2001,12,BAL,IND,39,27,0,7.0,43.0
2001,12,PIT,MIN,21,16,0,7.0,41.0
2001,12,NYJ,NE,16,17,0,3.0,38.0
2001,12,SEA,LAC,13,10,0,3.0,43.0
2001,12,ATL,LA,6,35,0,-8.0,47.0
2001,12,CIN,TB,13,16,0,-5.0,35.0
2001,12,CLE,TEN,15,31,0,1.5,35.5
2001,12,JAX,GB,21,28,0,-3.0,43.0
2001,13,BUF,CAR,25,24,0,3.5,36.5
2001,13,GB,CHI,17,7,0,5.5,37.5
2001,13,NE,CLE,27,16,0,5.0,36.5
2001,13,TB,DET,15,12,0,8.0,36.5
2001,13,CIN,JAX,10,14,0,1.0,36.5
2001,13,LV,KC,28,26,0,9.0,44.5
2001,13,ATL,NO,10,28,0,-3.0,39.0
2001,13,DAL,NYG,20,13,0,-3.5,35.5
2001,13,PIT,NYJ,18,7,0,3.5,34.5
2001,13,PHI,LAC,24,14,0,7.0,37.5
2001,13,DEN,SEA,20,7,0,6.0,41.0
2001,13,LA,SF,27,14,0,7.0,55.0
2001,13,MIN,TEN,42,24,0,-2.5,42.5
2001,13,ARI,WAS,10,20,0,2.0,38.5
2001,13,MIA,IND,41,6,0,5.0,45.0
2001,14,NYG,ARI,17,13,0,5.0,37.5
2001,14,LAC,LV,6,13,0,-4.0,46.5
2001,14,IND,ATL,41,27,0,4.0,46.5
2001,14,NYJ,CIN,15,14,0,8.5,35.0
2001,14,SEA,DAL,29,3,0,5.5,36.5
2001,14,KC,DEN,26,23,0,-2.5,37.5
2001,14,TEN,GB,26,20,0,-2.5,42.5
2001,14,CLE,JAX,10,15,0,2.0,36.5
2001,14,SF,MIA,21,0,0,3.5,43.0
2001,14,DET,MIN,27,24,0,-3.0,46.5
2001,14,BUF,NE,9,12,0,-4.0,38.0
2001,14,WAS,PHI,6,20,0,-2.5,34.5
2001,14,BAL,PIT,21,26,0,3.0,33.5
2001,14,CHI,TB,27,3,0,2.5,33.0
2001,14,NO,LA,21,34,0,-6.0,51.0
2001,15,NE,MIA,20,13,0,3.0,37.0
2001,15,SF,PHI,13,3,0,3.0,40.0
2001,15,LV,TEN,10,13,0,6.0,45.5
2001,15,ATL,BUF,33,30,0,4.0,41.0
2001,15,WAS,CHI,15,20,0,1.0,33.0
2001,15,BAL,CIN,16,0,0,10.5,33.5
2001,15,GB,CLE,30,7,0,7.5,37.0
2001,15,ARI,DAL,17,10,0,3.5,37.0
2001,15,PIT,DET,47,14,0,10.0,36.0
2001,15,MIN,JAX,3,33,0,2.5,45.5
2001,15,TB,NO,48,21,0,2.5,38.0
2001,15,IND,NYJ,28,29,0,1.0,47.0
2001,15,KC,LAC,20,17,0,3.5,40.0
2001,15,NYG,SEA,27,24,0,3.0,34.0
2001,15,CAR,LA,32,38,0,-12.5,46.5
2001,16,TB,BAL,22,10,0,1.5,34.0
2001,16,CAR,ARI,7,30,0,1.0,39.5
2001,16,MIA,ATL,21,14,0,7.0,38.5
2001,16,NYJ,BUF,9,14,0,7.0,37.0
2001,16,DET,CHI,0,24,0,-5.5,38.5
2001,16,TEN,CLE,38,41,0,5.0,37.5
2001,16,LA,IND,42,17,0,13.0,58.5
2001,16,JAX,KC,26,30,0,4.5,40.0
2001,16,GB,MIN,24,13,0,12.0,40.0
2001,16,PHI,NYG,24,21,0,5.0,34.5
2001,16,DEN,LV,23,17,0,1.0,41.0
2001,16,CIN,PIT,26,23,0,-8.0,33.5
2001,16,LAC,SEA,22,25,0,1.5,39.0
2001,16,DAL,SF,27,21,0,-6.5,39.5
2001,16,NO,WAS,10,40,0,5.0,39.5
2001,17,WAS,ARI,20,17,0,3.5,36.5
2001,17,LA,ATL,31,13,0,14.5,48.0
2001,17,MIA,BUF,34,7,0,6.5,36.5
2001,17,TEN,CIN,21,23,0,5.5,37.5
2001,17,PIT,CLE,28,7,0,7.0,34.5
2001,17,DET,DAL,15,10,0,-3.0,36.0
2001,17,IND,DEN,29,10,0,2.0,51.0
2001,17,NYG,GB,25,34,0,-3.0,36.5
2001,17,CHI,JAX,33,13,0,6.0,33.5
2001,17,SEA,KC,21,18,0,3.5,40.0
2001,17,CAR,NE,6,38,0,-6.5,36.0
2001,17,LV,NYJ,22,24,0,4.5,41.5
2001,17,TB,PHI,13,17,0,3.0,33.0
2001,17,NO,SF,0,38,0,-2.5,46.5
2001,17,BAL,MIN,19,3,0,10.0,37.5
2001,18,LV,NYJ,38,24,0,4.5,42.0
2001,18,PHI,TB,31,9,0,3.5,33.0
2001,18,MIA,BAL,3,20,0,2.5,33.0
2001,18,GB,SF,25,15,0,3.5,39.0
2001,19,NE,LV,16,13,0,3.0,41.5
2001,19,CHI,PHI,19,33,0,3.0,32.5
2001,19,PIT,BAL,27,10,0,5.5,32.0
2001,19,LA,GB,45,17,0,11.0,54.5
2001,20,PIT,NE,17,24,0,10.0,35.5
2001,20,LA,PHI,29,24,0,11.0,51.0
2001,21,NE,LA,20,17,1,-14.0,52.5
2002,1,NYG,SF,13,16,0,-4.0,39.0
2002,1,WAS,ARI,31,23,0,6.0,44.5
2002,1,GB,ATL,37,34,0,7.0,42.5
2002,1,CAR,BAL,10,7,0,0.0,33.0
2002,1,HOU,DAL,19,10,0,-8.5,33.5
2002,1,MIA,DET,49,21,0,9.5,35.5
2002,1,JAX,IND,25,28,0,-3.5,44.0
2002,1,CLE,KC,39,40,0,2.0,36.0
2002,1,CHI,MIN,27,23,0,4.5,41.0
2002,1,TB,NO,20,26,0,6.0,37.5
2002,1,BUF,NYJ,31,37,0,-3.0,43.0
2002,1,TEN,PHI,27,24,0,2.0,37.0
2002,1,CIN,LAC,6,34,0,3.0,37.0
2002,1,LV,SEA,31,17,0,7.5,40.0
2002,1,DEN,LA,23,16,0,-3.0,51.0
2002,1,NE,PIT,30,14,0,-2.5,37.5
2002,2,SEA,ARI,13,24,0,4.0,40.5
2002,2,MIN,BUF,39,45,0,3.5,49.0
2002,2,ATL,CHI,13,14,0,2.5,45.0
2002,2,CLE,CIN,20,7,0,3.5,39.0
2002,2,SF,DEN,14,24,0,3.5,44.0
2002,2,CAR,DET,31,7,0,3.0,35.5
2002,2,NO,GB,35,20,0,-2.5,45.5
2002,2,LAC,HOU,24,3,0,13.5,34.0
2002,2,KC,JAX,16,23,0,3.5,46.0
2002,2,IND,MIA,13,21,0,0.0,47.0
2002,2,NYJ,NE,7,44,0,1.0,41.0
2002,2,LA,NYG,21,26,0,12.0,46.0
2002,2,PIT,LV,17,30,0,4.0,39.5
2002,2,BAL,TB,0,25,0,-4.5,32.0
2002,2,DAL,TEN,21,13,0,-3.5,37.5
2002,2,WAS,PHI,7,37,0,-3.0,44.0
2002,3,DEN,BUF,28,23,0,7.5,47.0
2002,3,MIN,CAR,14,21,0,6.5,44.5
2002,3,ATL,CIN,30,3,0,7.0,42.5
2002,3,TEN,CLE,28,31,0,4.5,40.5
2002,3,PHI,DAL,44,13,0,10.0,36.5
2002,3,DET,GB,31,37,0,-7.5,44.0
2002,3,HOU,IND,3,23,0,-10.5,38.0
2002,3,NE,KC,41,38,0,8.5,43.5
2002,3,CHI,NO,23,29,0,-2.0,40.5
2002,3,MIA,NYJ,30,3,0,6.0,40.5
2002,3,ARI,LAC,15,23,0,-2.5,39.0
2002,3,NYG,SEA,9,6,0,5.5,39.0
2002,3,SF,WAS,20,10,0,10.0,44.0
2002,3,TB,LA,26,14,0,-1.5,44.0
2002,4,GB,CAR,17,14,0,6.5,41.5
2002,4,BUF,CHI,33,27,0,3.0,46.5
2002,4,PIT,CLE,16,13,0,6.0,44.0
2002,4,LA,DAL,10,13,0,12.0,44.0
2002,4,PHI,HOU,35,17,0,19.0,36.0
2002,4,KC,MIA,48,30,0,-3.0,44.5
2002,4,SEA,MIN,48,23,0,3.0,44.0
2002,4,LAC,NE,21,14,0,-3.0,40.5
2002,4,DET,NO,26,21,0,-9.0,45.0
2002,4,ARI,NYG,21,7,0,-3.0,38.5
2002,4,JAX,NYJ,28,3,0,3.5,41.5
2002,4,CIN,TB,7,35,0,-6.5,33.5
2002,4,LV,TEN,52,25,0,6.5,45.0
2002,4,BAL,DEN,34,23,0,-9.0,35.0
2002,5,CAR,ARI,13,16,0,5.0,35.0
2002,5,CLE,BAL,21,26,0,6.0,36.5
2002,5,IND,CIN,28,21,0,13.5,43.0
2002,5,NYJ,KC,25,29,0,-3.0,46.5
2002,5,MIA,NE,26,13,0,3.0,43.5
2002,5,DAL,NYG,17,21,0,-1.5,34.5
2002,5,BUF,LV,31,49,0,-3.0,53.5
2002,5,JAX,PHI,28,25,0,-3.0,42.5
2002,5,NO,PIT,32,29,0,3.0,43.5
2002,5,DEN,LAC,26,9,0,6.5,39.5
2002,5,SF,LA,37,13,0,6.0,41.5
2002,5,ATL,TB,6,20,0,2.5,38.5
2002,5,TEN,WAS,14,31,0,3.5,43.5
2002,5,CHI,GB,21,34,0,1.0,44.0
2002,6,NYG,ATL,10,17,0,6.0,35.5
2002,6,IND,BAL,22,20,0,6.5,42.0
2002,6,HOU,BUF,24,31,0,-7.0,44.0
2002,6,DAL,CAR,14,13,0,2.0,35.0
2002,6,TB,CLE,17,3,0,7.5,36.5
2002,6,MIN,DET,31,24,0,4.5,49.0
2002,6,NE,GB,10,28,0,4.5,47.0
2002,6,TEN,JAX,23,14,0,-1.5,44.0
2002,6,LAC,KC,35,34,0,3.0,46.5
2002,6,DEN,MIA,22,24,0,3.5,41.0
2002,6,WAS,NO,27,43,0,-1.5,45.5
2002,6,LA,LV,28,13,0,-7.0,49.0
2002,6,CIN,PIT,7,34,0,-6.5,40.5
2002,6,SEA,SF,21,28,0,-3.0,43.5
2002,7,MIA,BUF,10,23,0,6.0,45.5
2002,7,ATL,CAR,30,0,0,4.0,35.5
2002,7,DET,CHI,23,20,0,-3.0,44.5
2002,7,ARI,DAL,9,6,0,3.5,36.5
2002,7,KC,DEN,34,37,0,-3.0,50.5
2002,7,CLE,HOU,34,17,0,8.5,36.5
2002,7,BAL,JAX,17,10,0,-1.5,38.0
2002,7,NYJ,MIN,20,7,0,3.0,49.0
2002,7,LV,LAC,21,27,0,7.0,47.0
2002,7,LA,SEA,37,20,0,6.5,44.5
2002,7,NO,SF,35,27,0,1.5,48.5
2002,7,PHI,TB,20,10,0,3.0,37.0
2002,7,GB,WAS,30,9,0,7.0,48.0
2002,7,PIT,IND,28,10,0,4.5,46.0
2002,8,SF,ARI,38,28,0,8.5,40.5
2002,8,NO,ATL,35,37,0,3.5,47.0
2002,8,MIN,CHI,25,7,0,2.0,46.0
2002,8,NYJ,CLE,21,24,0,3.0,44.0
2002,8,NE,DEN,16,24,0,3.0,46.0
2002,8,BUF,DET,24,17,0,7.5,50.0
2002,8,JAX,HOU,19,21,0,11.0,38.0
2002,8,WAS,IND,26,21,0,1.0,46.0
2002,8,KC,LV,20,10,0,-2.5,55.5
2002,8,BAL,PIT,18,31,0,-3.0,37.5
2002,8,DAL,SEA,14,17,0,2.0,37.0
2002,8,CAR,TB,9,12,0,-8.0,31.5
2002,8,CIN,TEN,24,30,0,-4.5,42.0
2002,8,PHI,NYG,17,3,0,7.0,38.5
2002,9,ATL,BAL,20,17,0,7.0,40.5
2002,9,HOU,CIN,3,38,0,2.5,36.5
2002,9,DET,DAL,9,7,0,3.0,37.0
2002,9,NYG,JAX,24,17,0,3.0,35.5
2002,9,TB,MIN,38,24,0,7.5,37.0
2002,9,BUF,NE,7,38,0,3.0,47.5
2002,9,LAC,NYJ,13,44,0,8.5,41.0
2002,9,CHI,PHI,13,19,0,-7.0,37.5
2002,9,CLE,PIT,20,23,0,-3.5,44.0
2002,9,LV,SF,20,23,0,3.0,49.5
2002,9,ARI,LA,14,27,0,-5.0,43.5
2002,9,IND,TEN,15,23,0,3.0,47.0
2002,9,SEA,WAS,3,14,0,2.0,41.5
2002,9,GB,MIA,24,10,0,4.5,41.5
2002,10,PIT,ATL,34,34,0,5.5,42.5
2002,10,BAL,CIN,38,27,0,4.0,37.0
2002,10,GB,DET,40,14,0,10.5,42.0
2002,10,TEN,HOU,17,10,0,9.0,39.5
2002,10,PHI,IND,13,35,0,9.5,41.5
2002,10,SF,KC,17,13,0,5.0,49.0
2002,10,NYJ,MIA,13,10,0,2.5,39.5
2002,10,CHI,NE,30,33,0,-5.0,39.0
2002,10,CAR,NO,24,34,0,-4.0,39.5
2002,10,MIN,NYG,20,27,0,-1.5,45.0
2002,10,LA,LAC,28,24,0,6.0,44.0
2002,10,ARI,SEA,6,27,0,3.0,37.0
2002,10,JAX,WAS,26,7,0,1.5,39.5
2002,10,DEN,LV,10,34,0,6.0,45.5
2002,11,PHI,ARI,38,14,0,12.0,37.5
2002,11,MIA,BAL,26,7,0,5.0,34.5
2002,11,KC,BUF,17,16,0,3.5,52.5
2002,11,TB,CAR,23,10,0,8.0,34.5
2002,11,CIN,CLE,20,27,0,-3.0,41.5
2002,11,IND,DAL,20,3,0,6.5,39.5
2002,11,SEA,DEN,9,31,0,-5.5,42.5
2002,11,MIN,GB,31,21,0,-6.5,50.5
2002,11,HOU,JAX,21,24,0,-6.5,36.5
2002,11,LV,NE,27,20,0,4.5,48.0
2002,11,ATL,NO,24,17,0,1.5,51.0
2002,11,DET,NYJ,14,31,0,-3.0,43.0
2002,11,TEN,PIT,31,23,0,-3.0,44.0
2002,11,LAC,SF,20,17,0,-2.5,43.0
2002,11,NYG,WAS,19,17,0,3.5,34.5
2002,11,LA,CHI,21,16,0,10.5,43.5
2002,12,CAR,ATL,0,41,0,-3.5,37.0
2002,12,NYJ,BUF,31,13,0,3.0,45.5
2002,12,PIT,CIN,29,21,0,10.5,44.0
2002,12,NO,CLE,15,24,0,5.5,48.5
2002,12,CHI,DET,20,17,0,5.0,37.5
2002,12,TB,GB,21,7,0,3.0,38.5
2002,12,DEN,IND,20,23,0,6.0,43.0
2002,12,DAL,JAX,21,19,0,-2.5,34.0
2002,12,SEA,KC,39,32,0,-3.5,44.0
2002,12,NE,MIN,24,17,0,8.0,47.0
2002,12,HOU,NYG,16,14,0,-5.5,34.0
2002,12,ARI,LV,20,41,0,-9.5,44.0
2002,12,MIA,LAC,30,3,0,4.0,36.5
2002,12,WAS,LA,20,17,0,-3.5,41.0
2002,12,BAL,TEN,13,12,0,-2.5,38.5
2002,12,SF,PHI,17,38,0,7.0,37.5
2002,13,DET,NE,12,20,0,-6.0,46.0
2002,13,DAL,WAS,27,20,0,-1.0,36.5
2002,13,KC,ARI,49,0,0,9.0,47.0
2002,13,MIN,ATL,24,30,0,-3.5,47.5
2002,13,CIN,BAL,23,27,0,-2.5,37.5
2002,13,CLE,CAR,6,13,0,7.5,34.5
2002,13,GB,CHI,30,20,0,9.5,37.5
2002,13,LAC,DEN,30,27,0,-3.0,40.0
2002,13,IND,HOU,19,3,0,11.5,39.5
2002,13,BUF,MIA,38,21,0,-2.0,37.0
2002,13,JAX,PIT,23,25,0,-3.0,44.0
2002,13,SF,SEA,31,24,0,8.5,43.5
2002,13,PHI,LA,10,3,0,-2.0,38.0
2002,13,NO,TB,23,20,0,-1.5,40.0
2002,13,NYG,TEN,29,32,0,3.0,34.0
2002,13,LV,NYJ,26,20,0,6.0,47.5
2002,14,TB,ATL,34,10,0,3.5,37.0
2002,14,NE,BUF,27,17,0,3.5,45.0
2002,14,CAR,CIN,52,31,0,3.0,37.5
2002,14,JAX,CLE,20,21,0,2.5,41.5
2002,14,NYJ,DEN,19,13,0,-1.5,43.0
2002,14,ARI,DET,23,20,0,-1.0,39.5
2002,14,PIT,HOU,6,24,0,14.0,37.5
2002,14,TEN,IND,27,17,0,-1.0,43.0
2002,14,GB,MIN,26,22,0,9.5,43.5
2002,14,BAL,NO,25,37,0,-2.0,42.5
2002,14,WAS,NYG,21,27,0,3.0,37.5
2002,14,LAC,LV,7,27,0,-3.5,45.5
2002,14,SEA,PHI,20,27,0,-3.0,37.5
2002,14,DAL,SF,27,31,0,-4.5,40.0
2002,14,KC,LA,49,10,0,4.5,45.5
2002,14,MIA,CHI,27,9,0,10.5,37.0
2002,15,LA,ARI,30,28,0,11.0,43.0
2002,15,HOU,BAL,19,23,0,-3.0,35.0
2002,15,PIT,CAR,30,14,0,9.0,39.0
2002,15,NYG,DAL,37,7,0,5.0,35.0
2002,15,SF,GB,14,20,0,3.0,42.5
2002,15,CLE,IND,23,28,0,-2.0,41.5
2002,15,CIN,JAX,15,29,0,-3.0,45.0
2002,15,DEN,KC,31,24,0,3.5,47.5
2002,15,NO,MIN,31,32,0,7.0,51.0
2002,15,CHI,NYJ,20,13,0,-6.5,38.0
2002,15,MIA,LV,23,17,0,1.5,43.5
2002,15,BUF,LAC,20,13,0,3.0,42.5
2002,15,ATL,SEA,24,30,0,9.5,46.0
2002,15,DET,TB,20,23,0,-9.5,37.0
2002,15,PHI,WAS,34,21,0,7.5,38.0
2002,15,TEN,NE,24,7,0,2.5,43.5
2002,16,MIN,MIA,20,17,0,-3.0,45.0
2002,16,DAL,PHI,3,27,0,-7.0,36.5
2002,16,ARI,SF,14,17,0,-3.5,41.0
2002,16,GB,BUF,10,0,0,6.5,43.5
2002,16,CAR,CHI,24,14,0,4.0,36.5
2002,16,BAL,CLE,13,14,0,2.5,39.5
2002,16,LV,DEN,28,16,0,3.5,46.5
2002,16,ATL,DET,36,15,0,10.5,44.0
2002,16,WAS,HOU,26,10,0,6.5,36.5
2002,16,CIN,NO,20,13,0,-7.0,49.0
2002,16,IND,NYG,27,44,0,4.5,41.0
2002,16,NE,NYJ,17,30,0,3.5,41.0
2002,16,KC,LAC,24,22,0,1.5,44.0
2002,16,SEA,LA,30,10,0,2.5,48.0
2002,16,JAX,TEN,10,28,0,-3.0,41.5
2002,16,TB,PIT,7,17,0,4.5,38.0
2002,17,LV,KC,24,0,0,8.5,44.5
2002,17,NYG,PHI,10,7,0,1.0,37.5
2002,17,DEN,ARI,37,7,0,13.5,42.0
2002,17,CLE,ATL,24,16,0,-2.5,41.0
2002,17,PIT,BAL,34,31,0,8.0,39.0
2002,17,NO,CAR,6,10,0,6.0,43.5
2002,17,BUF,CIN,27,9,0,7.5,45.0
2002,17,WAS,DAL,20,14,0,7.5,36.5
2002,17,NYJ,GB,42,17,0,-1.5,39.5
2002,17,IND,JAX,20,13,0,8.5,40.5
2002,17,NE,MIA,27,24,0,-2.0,38.0
2002,17,DET,MIN,36,38,0,-3.5,47.0
2002,17,LAC,SEA,28,31,0,3.0,42.5
2002,17,CHI,TB,0,15,0,-7.0,32.0
2002,17,HOU,TEN,3,13,0,-9.5,35.5
2002,17,LA,SF,31,20,0,2.0,39.5
2002,18,GB,ATL,7,27,0,6.5,40.5
2002,18,NYJ,IND,41,0,0,6.0,42.0
2002,18,PIT,CLE,36,33,0,8.0,43.0
2002,18,SF,NYG,39,38,0,3.0,41.0
2002,19,PHI,ATL,20,6,0,7.5,38.5
2002,19,TEN,PIT,34,31,0,4.5,44.0
2002,19,LV,NYJ,30,10,0,5.5,47.0
2002,19,TB,SF,31,6,0,6.0,39.5
2002,20,PHI,TB,10,27,0,4.0,33.5
2002,20,LV,TEN,41,24,0,9.0,46.0
2002,21,TB,LV,48,21,1,-3.5,44.0
